Name,Category,Latitude,Longitude,Area,Distance to center
By The Way,Bed & Breakfast,46.031424,14.445213,20,5209.9002129019
AHOTEL Hotel Ljubljana,Hotel,46.03027187273986,14.491634882387267,23,2602.3246740841087
Roomsforyoung,Hostel,46.042152,14.453954000000001,30,4164.743071490157
Apartmaji Dolgi Most,Vacation Rental,46.037556,14.459239000000002,31,3940.0511071250407
Swiss Diamond Hotel,Hotel,46.0365857124251,14.475756567020097,32,2868.589600778467
Sport Hotel,Hotel,46.038589,14.484195999999999,33,2214.345150894548
Student 2011,Hostel,46.039986,14.489419,33,1810.478659499252
SimbolHostel,Hostel,46.03999535040411,14.489364904722912,33,1812.7386217699448
Murgle Luxury Apartments,Hotel,46.035213,14.489431,33,2214.5168783174718
Tita Apartments,Hotel,46.0385,14.5042,34,1442.1876957219974
Sunflower Accommodation (Pension Soncnica),Bed & Breakfast,46.040128,14.503070000000001,34,1275.4343581383687
Rocky Mountains House,Boarding House,46.0384,14.500312,34,1513.54049455297
Confidenti Hostel,Hostel,46.040862862388714,14.502762936755236,34,1200.1188174861736
Slovenika Apartment,Vacation Rental,46.042115961035464,14.510374382025475,35,1084.5705910465254
Aura Guest House,Bed & Breakfast,46.03826,14.506639499999999,35,1461.9845785329649
JUT Homestay,Boarding House,46.04942321777344,14.458059310913086,41,3724.2295482347695
Hotelbar Nox,Hotel,46.05069855510347,14.458737178332884,41,3666.0353287565054
The Vault Hotel Ljubljana,Hotel,46.044758,14.4767065,42,2391.698089413436
Hotel Garni Azur,Bed & Breakfast,46.04505726758146,14.473798515733119,42,2597.433784084953
Gami Ex-Factory Lofts,Hotel,46.047534999999996,14.492576999999999,43,1131.368647538838
Hostel Print,Hostel,46.04704647750904,14.482802097517624,43,1866.8468896646882
Green Fortuna Suites,Hostel,46.049,14.484475,43,1694.5750514352426
Isabella rooms,Hotel,46.043865000000004,14.491685,43,1395.3103544694657
Kitchen Hotel & Hostel Park,Hostel,46.04691,14.482916000000001,43,1862.3519466107248
Rose Valley,Hotel,46.047394,14.486759,43,1561.6442386761248
Tobacna Red,Vacation Rental,46.047367566594936,14.492619037628176,43,1135.5917928352933
nana's suites,Resort,46.04704,14.482313000000001,43,1903.6109930167745
Hotel Sest Pik - Hostel At Six Dots,Hostel,46.04476,14.492220999999999,43,1303.512515814292
Katrca 1905,Hotel,46.05043216752287,14.485480454488876,43,1599.1551224582595
Nana's rooms,Hostel,46.04698463626026,14.482492276425345,43,1891.7887795506292
AirBnB By Veljko,Boarding House,46.047552927838936,14.489475844443428,43,1355.7764836103502
MartaStudio,Bed & Breakfast,46.045287,14.488353,43,1532.5070709840954
Hotel Sabina,Hotel,46.045899,14.49211,43,1243.6170517334656
Hotel Cubo,Hotel,46.04913900033001,14.502012891085878,44,404.27273408547785
Hotel Pri Mraku,Hotel,46.047311523535186,14.501935172740042,44,557.6538699385651
Hotel Emonec,Bed & Breakfast,46.05091003363284,14.504655846491447,44,124.41488036432928
Vila Teslova,Hostel,46.043715999999996,14.493886999999999,44,1274.2868286849334
Sax Pub & Sax Hostel,Pub,46.04326915423791,14.504577188580994,44,912.2059457000377
Vila Veselova,Hostel,46.05112199384767,14.496531113295049,44,740.9164747662076
Vander Urbani Resort,Hotel,46.04952470120426,14.505821258232233,44,210.3596780828965
AdHoc,Hostel,46.048802597335424,14.50611126348693,44,289.5489107060729
Macek rooms,Bed & Breakfast,46.04936213333334,14.505549333333333,44,231.25459184829282
Alibi Hostel,Hostel,46.04873722657052,14.506066828601782,44,296.82111660816213
Kva Hostel,Hostel,46.046721999999995,14.505097,44,526.5163972672133
Cenik Hotel Art,Hotel,46.048184,14.502422,44,457.4172178914434
Ljubljana Gardens Apartment,Hotel,46.0434609281818,14.503896701739812,44,899.5356658269093
Kollmann Apartments,Hotel,46.04894507484393,14.505659819927402,44,275.7827804856797
Galeria River,Hotel,46.046314167844685,14.504872444516922,44,574.005141094338
Zois Apartments,Vacation Rental,46.04618,14.505025,44,586.9356694818483
Mhotel,Bed & Breakfast,46.04716888267964,14.50360873095726,44,508.9445583570795
After,Bed & Breakfast,46.04749283527168,14.49375467699818,44,1049.586385291763
Cube Central Rooms For 2,Hotel,46.044514,14.503763000000001,44,787.2200937811347
Suite,Hotel,46.048025,14.504473999999998,44,396.3790939381104
Hostel Vrba,Hostel,46.04354129339928,14.503585930362506,44,895.673212529355
Djokic Apartments,Hotel,46.05019157682435,14.50508862733841,44,156.02854969155987
Vila Veselova Turquoise Room,Hostel,46.050109978281405,14.494785380738437,44,887.1519511055748
Munda House,Hostel,46.047733,14.500629,44,588.0800407243089
travelingwebsite.net,Hotel,46.05108,14.505130000000007,44,83.14831647510701
Ljubljana Style Home,Boarding House,46.048466,14.502118,44,449.0920100488595
Sweet Home Ljubljana,Bed & Breakfast,46.04755,14.497160999999998,44,813.6555115165703
Mescanka,Motel,46.04979886493406,14.505648453258615,44,182.13159144758134
Party Pink Room,Hostel,46.05110894825794,14.496381197725153,44,752.5708577428882
"Apartment ""Star of Ljubljana""",Boarding House,46.04795,14.50276,44,462.98412751292506
Antiq Palace Hotel,Hotel,46.0480413656292,14.504288904868385,44,399.44137981603797
Viksi Nomad Rooms,Hotel,46.04667,14.505117000000002,44,532.0117092606826
Nana's Apartments,Hotel,46.04529,14.504148999999998,44,696.475028928298
Lesar Hotel Angel,Hotel,46.046933194137786,14.50727757564525,45,505.6736806936072
DIC hostel,Hostel,46.04811868106052,14.5185750557479,45,1032.678269104575
Lesar hotel Angel,Hotel,46.04704122922707,14.507463339607675,45,496.7314411116263
Trta,Pizza Place,46.04367787325178,14.506566789789096,45,859.9435491791094
Adora Hotel,Boarding House,46.04589501505175,14.507790708085649,45,626.6134385684228
Hotel Galleria,Hotel,46.046755,14.50678,45,519.8447039872902
Hostel & SPA 24,Hostel,46.05037200157262,14.513495980290005,45,584.1602875879288
Alegro Hotel,Hotel,46.04662438431542,14.507339856390455,45,540.3063503603652
Dom starejsih občanov Trnovo,Hostel,46.04956984519959,14.506362676620483,45,205.30583176545238
VIP Apartment,Vacation Rental,46.05030140686959,14.50669527053833,45,131.4093965569345
Emona Luxury Rooms,Hotel,46.048667921127006,14.506674362348555,45,307.78923968834636
Antiq Hotel Ljubljana,Bed & Breakfast,46.046767156063616,14.506926401895845,45,519.7797990648428
hotel lord,Hotel Pool,46.05052947998047,14.517334938049315,45,875.2708800636266
Apartment Under The Castle,Hostel,46.049009999999996,14.511397,45,489.2224516491526
Apartments Hiša Pod Gradom,Inn,46.049378000000004,14.511308999999999,45,462.2417206259449
Studio Apartment UpArt,Vacation Rental,46.04864,14.513753,45,667.6935477211041
Evelux,Hotel,46.047187,14.506369,45,469.59963120607216
Hostel Pri Janezu,Hostel,46.044149454361325,14.510828199110438,45,886.0022692886232
Apartments Hrenova,Hotel,46.044613,14.507251,45,760.5024435147328
Atticus B&B,Bed & Breakfast,46.050369853171816,14.512197003219773,45,486.0608823760276
Stella Sky,Hotel,46.047832,14.506893,45,402.18986842498236
B&B Petra Varl,Bed & Breakfast,46.050247999999996,14.509292000000002,45,278.9178096291448
city center apartment,Vacation Rental,46.04461,14.506901999999998,45,758.1343989579252
Bit Center Hotel & Sports,Hotel,46.048517087272046,14.548791332082866,48,3319.9323344208233
Room 003,Bed & Breakfast,46.048497999999995,14.548774,48,3318.8038761551024
Wud,Hotel,46.048819,14.549328,48,3358.223876507151
Four Points by Sheraton Ljubljana Mons,Hotel,46.052030115437965,14.452901780387034,50,4117.333532816937
Junior Suite,Hotel,46.051981,14.452547000000001,50,4144.700806065516
InterContinental Ljubljana,Hotel,46.05717180319928,14.505586195106506,54,641.9235575279214
BEST WESTERN PREMIER Hotel Slon,Hotel,46.052569,14.503886999999999,54,214.21932495677612
Hotel Lev Ljubljana,Hotel,46.05612134814485,14.502358544381813,54,598.4784260672526
Urban hotel,Hotel,46.053886066990366,14.503365533317785,54,347.1966746169896
Galeria Rooms,Hotel,46.054857014230976,14.502106490982321,54,492.2671068469571
Atelier Hotel,Hotel,46.056978,14.502828,54,668.8245915162693
Hostel Tresor,Hostel,46.052191,14.504152,54,173.82720422276176
B&B Slamič,Bed & Breakfast,46.05563445304386,14.503617070130494,54,507.4847566705349
Guesthouse Stari Tisler,Hostel,46.052402,14.505957999999998,54,111.04953108637905
Stylish Tivoli Apartments,Hotel,46.054390000000005,14.499756,54,592.1370533967538
Hotel Center,Hotel,46.055293446795176,14.504965363701265,54,440.69876681453417
Airbnb Nina,Bed & Breakfast,46.05721,14.503979000000001,54,665.4368528749474
Breakfast Restaurant @Grand Hotel Union,Restaurant,46.053016,14.505945,54,179.1640470842506
City VIews Apartment,Bed & Breakfast,46.056915000000004,14.504372,54,626.5345252348212
Holiday Inn Zuerich Airport,Hotel,46.052318,14.50322,54,244.49601292062968
Hostel Metro Ljubljana,Hostel,46.055929,14.50407,54,526.4570994383886
Slovenian Art Hotel,Hotel,46.05581,14.505773999999999,54,489.9764598295597
K3 Apartments,Residential Building (Apartment / Condo),46.055679,14.503791,54,507.1833333163627
City View Apartment,Bed & Breakfast,46.056816,14.504373999999999,54,615.7537627959221
Zeppelin Hostel,Hostel,46.055165957947644,14.504791491294643,54,429.7795209179703
Fluxus Hostel,Hostel,46.05187427116226,14.502721136575664,54,266.2802046343164
Grand Hotel Union,Hotel,46.05323995815788,14.506589171125706,55,207.2228534299004
City Hotel,Hotel,46.0537886,14.508027100000001,55,303.94268338464065
Hotel Park,Hotel,46.05350337398379,14.514570228727205,55,695.9731698279534
Uhotel,Hotel,46.053443,14.506353,55,227.11818493167374
Ana Hostel,Hostel,46.05388278939017,14.509516890650605,55,381.8216101415096
Hostel Celica,Hostel,46.05644286912625,14.516537588967221,55,982.96096794809
Grand Hotel Union Business,Hotel,46.05335894319521,14.506225257598436,55,217.13278458300084
Central Hotel Ljubljana,Hotel,46.05556698559035,14.506976217798867,55,467.32338690305284
H2Ostel,Hostel,46.05201130210627,14.512135090400527,55,472.1720039560202
England Pub,Pub,46.05349242381057,14.508524889115796,55,298.39366996907796
Apartment Center 25,Vacation Rental,46.05534,14.514251999999999,55,767.7615801346575
Vrtnica Apartments,Bed & Breakfast,46.055566999999996,14.507086,55,468.6388650494471
Most Hostel,Hostel,46.052015999999995,14.511501,55,423.7376408967848
Turn Hostel,Hostel,46.053608000000004,14.5083065,55,298.4784455011478
Loisaida Avenue,Bed & Breakfast,46.052978394316035,14.512267034146594,55,508.5021365029335
Ginger Rooms,Hotel,46.05340213255746,14.506707909766114,55,226.70514788717202
Grand Hotel Union Central,Hotel,46.05548490723214,14.507556241363067,55,467.08598997041605
Ava Hostel,Hostel,46.052115556468394,14.506989119895847,55,104.74537428462212
Viva Rooms,Hotel,46.053433674260276,14.506685902775578,55,229.7904165302324
Apartments Maria,Residential Building (Apartment / Condo),46.052079,14.511655,55,436.64924881569925
Apartmaji Sobe,Vacation Rental,46.052141999999996,14.507667999999999,55,146.51587077725057
Dragondoss,Hostel,46.052700423168574,14.508544294575618,55,237.8124358350652
Bed And Breakfast Sincere 1830,Bed & Breakfast,46.052080771869576,14.511585446121586,55,431.3807067122037
Alibi M14 Hostel,Hostel,46.05341554157097,14.5067130489295,55,228.24580491925738
Cacao Rooms,Hotel,46.051671999999996,14.507176000000001,55,88.60710897091009
Ambrozic rooms,Hotel,46.05228367994282,14.511389562058685,55,421.0958108366676
Hostel Sleeping Beauty,Hostel,46.052191,14.512714,55,519.5305756140339
Hostel Tabor,Hostel,46.05377314372864,14.513070332035813,55,600.389589790049
Dijaski Dom Tabor,Hostel,46.05368438581875,14.512911057101213,55,584.9982946610031
Mosaicappartments,Hotel,46.053084999999996,14.509348000000001,55,313.2211412724148
downtown apartments,Hotel,46.057331,14.517798,55,1119.642141241338
Hotel Meksiko,Hotel,46.054270462324155,14.519735790517919,56,1102.5065707458675
TiliaStay,Hotel,46.059692,14.519351,56,1378.4458289649615
Guesthouse Koprivec,Hostel,46.057995,14.527378,56,1802.3858626888275
Hotel Asteria,Hotel,46.05643,14.519132,56,1152.9975497064504
Meksiko Hotel,Hotel,46.05467864999897,14.519860799295685,56,1125.5952240068332
Budget rooms Vodmat,Hostel,46.05750069679257,14.525003551879045,56,1612.3514523642855
Soul Ljubljana Guesthouse,Bed & Breakfast,46.05608,14.537657000000001,57,2497.06404537482
riverside vila,Resort,46.055054999999996,14.532298,57,2067.8852452105107
M Hotel Ljubljana,Hotel,46.06845783384429,14.488867139501426,63,2317.114032422362
Pansion Valentin,Hotel,46.065711975097656,14.49068546295166,63,1987.4682058476653
Guesthouse Pri Vodniku,Hotel,46.06735,14.486170000000001,63,2348.938915959354
hostel tivoli,Hostel,46.06222113132125,14.495986822049264,64,1434.1067829477106
Apartment Pod velbi,Vacation Rental,46.064323,14.494686999999999,64,1685.326568071167
